sentence_id	text	translation	lemma	translation_token	translation_lemma
d010.s015	On Costa Rican side , and close to Michael Umana , are the left-lateral Junior Diaz , with 48 matches and the striker Bryan Ruiz , with 45 .	کوسٹا ریکا کی طرف ، اور مائیکل امانا کے قریب ، بائیں طرف کے جونیئر ڈیاز ہیں ، 48 میچوں کے ساتھ اور حملہ آور برائن روئز ، 45 کے ساتھ .	on costa rican side , and close to michael umana , are the left-lateral junior diaz , with 48 matches and the striker bryan ruiz , with 45 .	کوسٹا ریکا کی طرف ، اور مائیکل امانا کے قریب ، بائیں طرف کے جونیئر ڈیاز ہیں ، 48 میچوں کے ساتھ اور حملہ آور برائن روئز ، 45 کے ساتھ .	کوسٹا ریکا کا طرف ، اور مائیکل امانا کا قریب ، بائیں طرف کا جونیئر ڈیاز ہے ، 48 میچ کا ساتھ اور حملہ آور برائن روئز ، 45 کا ساتھ .
d010.s016	After this , only five exceeded the 30 games : Keilor Navas with 31 , Randall Azofeifa with 32 , Michael Barrantes with 31 , Carlos Hernandez with 36 and Jose Luis Lopez with 35 .	اس کے بعد ، صرف پانچ نے 30 کھیلوں سے تجاوز کیا: Keilor Navas 31 کے ساتھ ، Randall Azofeifa 32 کے ساتھ ، Michael Barrantes 31 کے ساتھ ، Carlos Hernandez 36 کے ساتھ اور Jose Luis Lopez 35 کے ساتھ .	after this , only five exceeded the 30 games : keilor navas with 31 , randall azofeifa with 32 , michael barrantes with 31 , carlos hernandez with 36 and jose luis lopez with 35 .	اس کے بعد ، صرف پانچ نے 30 کھیلوں سے تجاوز کیا : Keilor Navas 31 کے ساتھ ، Randall Azofeifa 32 کے ساتھ ، Michael Barrantes 31 کے ساتھ ، Carlos Hernandez 36 کے ساتھ اور Jose Luis Lopez 35 کے ساتھ .	یہ کا بعد ، صرف پانچ نے 30 کھیل سے تجاوز کرنا : Keilor Navas 31 کا ساتھ ، Randall Azofeifa 32 کا ساتھ ، Michael Barrantes 31 کا ساتھ ، Carlos Hernandez 36 کا ساتھ اور Jose Luis Lopez 35 کا ساتھ .
d010.s017	The least .	کم از کم .	the least .	کم از کم .	کم از کم .
d010.s018	More than 30 matches in Spain have Gerard Piqué ( 37 ) , Sergio Busquets ( 36 ) , Santiago Santi Cazorla ( 32 ) , Alvaro Arbeloa ( 31 ) and Raul Albiol ( 31 ) .	اسپین میں 30 سے زیادہ میچوں میں جیرارڈ پیکی (37) ، سرجیو بسکیٹس (36) ، سانتیاگو سانٹی کازورلا (32) ، الارو آربیلوہ (31) اور راول البیول (31) شامل ہیں۔	more than 30 matches in spain have gerard piqué ( 37 ) , sergio busquets ( 36 ) , santiago santi cazorla ( 32 ) , alvaro arbeloa ( 31 ) and raul albiol ( 31 ) .	اسپین میں 30 سے زیادہ میچوں میں جیرارڈ پیکی ( 37 ) ، سرجیو بسکیٹس ( 36 ) ، سانتیاگو سانٹی کازورلا ( 32 ) ، الارو آربیلوہ ( 31 ) اور راول البیول ( 31 ) شامل ہیں ۔	اسپین میں 30 سے زیادہ میچ میں جیرارڈ پیکی ( 37 ) ، سرجیو بسکیٹس ( 36 ) ، سانتیاگو سانٹی کازورلا ( 32 ) ، الارو آربیلوہ ( 31 ) اور راول البیول ( 31 ) شامل ہے ۔
d010.s019	On the national side , with less than 30 presences , there are Roy Miller with 26 , Winston Parks with 26 , Gabriel Badilla with 25 and Roy Myrie with 23 .	قومی ٹیم میں ، 30 سے کم حاضریوں کے ساتھ ، وہاں ہیں رائی ملر 26 کے ساتھ ، ونسٹن پارکس 26 کے ساتھ ، گیبریل بیڈیلا 25 کے ساتھ اور رائی میری 23 کے ساتھ .	on the national side , with less than 30 presences , there are roy miller with 26 , winston parks with 26 , gabriel badilla with 25 and roy myrie with 23 .	قومی ٹیم میں ، 30 سے کم حاضریوں کے ساتھ ، وہاں ہیں رائی ملر 26 کے ساتھ ، ونسٹن پارکس 26 کے ساتھ ، گیبریل بیڈیلا 25 کے ساتھ اور رائی میری 23 کے ساتھ .	قومی ٹیم میں ، 30 سے کم حاضری کا ساتھ ، وہاں ہے رائی ملر 26 کا ساتھ ، ونسٹن پارکس 26 کا ساتھ ، گیبریل بیڈیلا 25 کا ساتھ اور رائی میں 23 کا ساتھ .
d010.s020	The rest does n't come near the 20 .	باقی 20 کے قریب نہیں آتا .	the rest does n't come near the 20 .	باقی 20 کے قریب نہیں آتا .	باقی 20 کا قریب نہیں آنا .
d010.s021	While Nacho Moreal has only four games and Jordi Alba two , in Costa Rica Victor Bolivar has only one Olman Vargas and Nelson Edder did not debut yet .	جبکہ ناچو مورال کے پاس صرف چار اور جورڈی البا کے پاس دو میچز ہیں ، کوسٹا ریکا میں وکٹر بولیور کے پاس صرف ایک اولمان وارگاس ہے اور نیلسن ایڈر نے ابھی تک ڈیبیو نہیں کیا ہے .	while nacho moreal has only four games and jordi alba two , in costa rica victor bolivar has only one olman vargas and nelson edder did not debut yet .	جبکہ ناچو مورال کے پاس صرف چار اور جورڈی البا کے پاس دو میچز ہیں ، کوسٹا ریکا میں وکٹر بولیور کے پاس صرف ایک اولمان وارگاس ہے اور نیلسن ایڈر نے ابھی تک ڈیبیو نہیں کیا ہے .	جبکہ ناچو مورال کا پاس صرف چار اور جورڈی البا کا پاس دو میچز ہے ، کوسٹا ریکا میں وکٹر بولیور کا پاس صرف ایک اولمان وارگاس ہے اور نیلسن ایڈر نے ابھی تک ڈیبیو نہیں کرنا ہے .
d010.s022	The leading scorer of Spain is David Villa is , with 50 goals , followed by Fernando Torres with 27 .	اسپین کا سب سے بڑا سکورر ڈیوڈ ولا ہے ، 50 گولوں کے ساتھ ، پھر فرنینڈو ٹورس 27 کے ساتھ .	the leading scorer of spain is david villa is , with 50 goals , followed by fernando torres with 27 .	اسپین کا سب سے بڑا سکورر ڈیوڈ ولا ہے ، 50 گولوں کے ساتھ ، پھر فرنینڈو ٹورس 27 کے ساتھ .	اسپین کا سب سے بڑا سکورر ڈیوڈ ولا ہے ، 50 گولہ کا ساتھ ، پھر فرنینڈو ٹورس 27 کا ساتھ .
d010.s023	For Costa Rica , Bryan Ruiz is the one that registers more points , two more than Carlos Hernandez and three more than Roy Myrie and Parks .	کوسٹا ریکا کے لئے ، برائن Ruiz ایک ہے جو زیادہ پوائنٹس رجسٹر ، چارلس Hernandez سے دو زیادہ اور روئی Myrie اور پارکس سے تین زیادہ ہے .	for costa rica , bryan ruiz is the one that registers more points , two more than carlos hernandez and three more than roy myrie and parks .	کوسٹا ریکا کے لئے ، برائن Ruiz ایک ہے جو زیادہ پوائنٹس رجسٹر ، چارلس Hernandez سے دو زیادہ اور روئی Myrie اور پارکس سے تین زیادہ ہے .	کوسٹا ریکا کا لئے ، برائن Ruiz ایک ہے جو زیادہ پوائنٹس رجسٹر ، چارلس Hernandez سے دو زیادہ اور روئی Myrie اور پارکس سے تین زیادہ ہے .
d011.s000	Is immigration a burden or an opportunity for the economy ?	کیا امیگریشن معیشت کے لیے بوجھ ہے یا موقع ؟	is immigration a burden or an opportunity for the economy ?	کیا امیگریشن معیشت کے لیے بوجھ ہے یا موقع ؟	کیا امیگریشن معیشت کا لیے بوجھ ہے یا موقع ؟
d011.s001	Immigration policy under Nicolas Sarkozy was criticised from various aspects a congestion of police , legal and administrative services subjected to a policy of numbers and the compatibility of that policy with the self-proclaimed status of the country as the country of French human rights .	نکولس سارکوزی کے تحت امیگریشن پالیسی پر مختلف پہلوؤں سے تنقید کی گئی تھی پولیس ، قانونی اور انتظامی خدمات کی رکاوٹ جو اعداد و شمار کی پالیسی سے مشروط تھی اور اس پالیسی کی مطابقت ملک کے خود اعلان شدہ حیثیت کے ساتھ فرانسیسی انسانی حقوق کے ملک کے طور پر .	immigration policy under nicolas sarkozy was criticised from various aspects a congestion of police , legal and administrative services subjected to a policy of numbers and the compatibility of that policy with the self-proclaimed status of the country as the country of french human rights .	نکولس سارکوزی کے تحت امیگریشن پالیسی پر مختلف پہلوؤں سے تنقید کی گئی تھی پولیس ، قانونی اور انتظامی خدمات کی رکاوٹ جو اعداد و شمار کی پالیسی سے مشروط تھی اور اس پالیسی کی مطابقت ملک کے خود اعلان شدہ حیثیت کے ساتھ فرانسیسی انسانی حقوق کے ملک کے طور پر .	نکولس سارکوزی کا تحت امیگریشن پالیسی پر مختلف پہلو سے تنقید کرنا جانا تھا پولیس ، قانونی اور انتظامی خدمت کا رکاوٹ جو عدد و شمار کا پالیسی سے مشروط تھا اور یہ پالیسی کا مطابقت ملک کا خود اعلان شدہ حیثیت کا ساتھ فرانسیسی انسانی حق کا ملک کا طور پر .
d011.s002	More recently , it is administrative harassment of foreign students , which is topical , with the minister of the interior ( `` Libération '' on 23 May ) declaring that France `` does not need foreign talent , bricklayers and waiters . ''	"حال ہی میں ، یہ غیر ملکی طالب علموں کو انتظامی ہراساں کرنا ہے ، جو موجودہ ہے ، جس میں وزیر داخلہ ( `` لیبریشن ' 23 مئی کو) نے اعلان کیا ہے کہ فرانس `` غیر ملکی صلاحیتوں ، بریکرز اور ویٹرز کی ضرورت نہیں ہے . "" """	more recently , it is administrative harassment of foreign students , which is topical , with the minister of the interior ( `` libération '' on 23 may ) declaring that france `` does not need foreign talent , bricklayers and waiters . ''	"حال ہی میں ، یہ غیر ملکی طالب علموں کو انتظامی ہراساں کرنا ہے ، جو موجودہ ہے ، جس میں وزیر داخلہ ( `` لیبریشن ' 23 مئی کو ) نے اعلان کیا ہے کہ فرانس `` غیر ملکی صلاحیتوں ، بریکرز اور ویٹرز کی ضرورت نہیں ہے . "" """	"حال ہی میں ، یہ غیر ملکی طالب علم کو انتظامی ہراساں کرنا ہے ، جو موجودہ ہے ، جو میں وزیر داخلہ ( `` لیبریشن ' 23 مئی کو ) نے اعلان کرنا ہے کہ فرانس `` غیر ملکی صلاحیت ، بریکرز اور ویٹرز کا ضرورت نہیں ہے . "" """
