Token ID	Source Token	Source Lemma	Source POS	Translated Token	Translated Lemma	Synset ID	Link in Dictionary?	same_meaning	translation_equivalents
wf	withdraws	withdraw	 	 	 	 			
wf	","	","	 	 	 	 			
wf	likely	likely	 	 	 	 			
wf	kept	keep	 	 	 	 			
wf	American	american	 	 	 	 			
d003.s010.t007	oil companies	oil_company	N	تیل	تیل	bn:00058745n	FALSE		
wf	from	from	 	 	 	 			
wf	venturing	venture	 	 	 	 			
wf	more	more	 	 	 	 			
wf	forcefully	forcefully	 	 	 	 			
wf	in	in	 	 	 	 			
d003.s010.t008	Iraq	iraq	N	میں	میں	bn:00002362n	FALSE		
wf	","	","	 	 	 	 			
wf	which	which	 	 	 	 			
wf	has	have	 	 	 	 			
wf	the	the	 	 	 	 			
d003.s010.t009	world	world	N	کے	کا	bn:00029424n	FALSE		
wf	's	's	 	 	 	 			
wf	third-largest	third-largest	 	 	 	 			
wf	proven	proven	 	 	 	 			
wf	crude	crude	 	 	 	 			
d003.s010.t010	reserves	reserve	N	خام	خام	bn:00007805n	FALSE		
wf	","	","	 	 	 	 			
wf	said	say	 	 	 	 			
wf	.	.	 	 	 	 			
d003.s011.t001	firms	firm	N	کمپنیاں	کمپنی	bn:00014160n	FALSE		
wf	were	be	 	 	 	 			
wf	in	in	 	 	 	 			
wf	some	some	 	 	 	 			
d003.s011.t002	cases	case	N	صورتوں	صورت	bn:00016401n	TRUE		
wf	at	at	 	 	 	 			
wf	a	a	 	 	 	 			
d003.s011.t003	disadvantage	disadvantage	N	نقصان	نقصان	bn:00027415n	TRUE		
wf	because	because	 	 	 	 			
d003.s011.t004	rivals	rival	N	حریف	حریف	bn:00017562n	TRUE		
wf	","	","	 	 	 	 			
wf	particularly	particularly	 	 	 	 			
wf	the	the	 	 	 	 			
wf	Chinese	chinese	 	 	 	 			
wf	and	and	 	 	 	 			
wf	other	other	 	 	 	 			
d003.s011.t005	government	government	N	سرکاری	سرکاری	bn:00007299n	FALSE		
wf	controlled	control	 	 	 	 			
d003.s011.t006	energy	energy	N	توانائی	توانائی	bn:00030825n	TRUE		
d003.s011.t007	firms	firm	N	کمپنیاں	کمپنی	bn:00014160n	FALSE		
wf	","	","	 	 	 	 			
wf	have	have	 	 	 	 			
wf	markedly	markedly	 	 	 	 			
wf	lower	lower	 	 	 	 			
wf	labor	labor	 	 	 	 			
wf	costs	cost	 	 	 	 			
wf	and	and	 	 	 	 			
wf	are	be	 	 	 	 			
wf	more	more	 	 	 	 			
wf	prone	prone	 	 	 	 			
wf	to	to	 	 	 	 			
wf	take	take	 	 	 	 			
d003.s011.t008	risks	risk	N	خطرہ	خطرہ	bn:00030747n	TRUE		
wf	because	because	 	 	 	 			
wf	they	they	 	 	 	 			
wf	do	do	 	 	 	 			
wf	n't	n't	 	 	 	 			
wf	respond	respond	 	 	 	 			
wf	to	to	 	 	 	 			
d003.s011.t009	shareholders	shareholder	N	ہولڈرز	ہولڈرز	bn:00070914n	FALSE		
wf	.	.	 	 	 	 			
wf	Exxon-Mobil	exxon-mobil	 	 	 	 			
wf	and	and	 	 	 	 			
wf	Occidental	occidental	 	 	 	 			
wf	Petroleum	petroleum	 	 	 	 			
wf	Inc.	inc.	 	 	 	 			
wf	were	be	 	 	 	 			
wf	the	the	 	 	 	 			
wf	only	only	 	 	 	 			
wf	American	american	 	 	 	 			
d003.s012.t000	companies	company	N	کمپنیاں	کمپنی	bn:00021286n	TRUE		
wf	that	that	 	 	 	 			
wf	reached	reach	 	 	 	 			
d003.s012.t001	deals	deal	N	معاہدے	معاہدہ	bn:00008568n	FALSE		
wf	with	with	 	 	 	 			
wf	the	the	 	 	 	 			
d003.s012.t002	ministry	ministry	N	وزارت	وزارت	bn:00055180n	TRUE		
wf	.	.	 	 	 	 			
wf	Major	major	 	 	 	 			
d003.s013.t001	firms	firm	N	قائم	قائم	bn:00014160n	TRUE		
wf	such	such	 	 	 	 			
wf	as	as	 	 	 	 			
wf	Chevron	chevron	 	 	 	 			
wf	and	and	 	 	 	 			
wf	ConocoPhillips	conocophillip	 	 	 	 			
wf	","	","	 	 	 	 			
wf	which	which	 	 	 	 			
wf	have	have	 	 	 	 			
wf	cultivated	cultivate	 	 	 	 			
wf	close	close	 	 	 	 			
d003.s013.t002	ties	tie	N	تعلقات	تعلق	bn:00028625n	FALSE		
wf	with	with	 	 	 	 			
wf	the	the	 	 	 	 			
wf	Iraqi	iraqi	 	 	 	 			
wf	Oil	oil	 	 	 	 			
wf	Ministry	ministry	 	 	 	 			
wf	and	and	 	 	 	 			
wf	have	have	 	 	 	 			
wf	provided	provide	 	 	 	 			
wf	technical	technical	 	 	 	 			
d003.s013.t003	advice	advice	N	مشاورت	مشاورت	bn:00001592n	FALSE		
wf	in	in	 	 	 	 			
wf	recent	recent	 	 	 	 			
d003.s013.t004	years	year	N	برسوں	برس	bn:00078738n	TRUE		
wf	","	","	 	 	 	 			
wf	walked	walk	 	 	 	 			
wf	away	away	 	 	 	 			
wf	empty-handed	empty-handed	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Russian	russian	 	 	 	 			
d003.s014.t000	companies	company	N	کمپنیوں	کمپنی	bn:00021286n	TRUE		
wf	Lukoil	lukoil	 	 	 	 			
wf	and	and	 	 	 	 			
wf	Gazprom	gazprom	 	 	 	 			
wf	were	be	 	 	 	 			
wf	the	the	 	 	 	 			
wf	top	top	 	 	 	 			
wf	stakeholders	stakeholder	 	 	 	 			
wf	in	in	 	 	 	 			
wf	two	two	 	 	 	 			
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
d003.s014.t001	contracts	contract	N	معاہدوں	معاہدہ	bn:00022227n	TRUE		
wf	awarded	award	 	 	 	 			
wf	this	this	 	 	 	 			
d003.s014.t002	weekend	weekend	N	ہفتے	ہفتہ	bn:00080816n	TRUE		
wf	.	.	 	 	 	 			
wf	State-owned	state-owned	 	 	 	 			
wf	China	china	 	 	 	 			
wf	National	national	 	 	 	 			
wf	Petroleum	petroleum	 	 	 	 			
wf	Corporation	corporation	 	 	 	 			
wf	on	on	 	 	 	 			
wf	more	more	 	 	 	 			
d003.s015.t001	contracts	contract	N	معاہدوں	معاہدہ	bn:00022227n	TRUE		
wf	than	than	 	 	 	 			
wf	any	any	 	 	 	 			
wf	other	other	 	 	 	 			
d003.s015.t002	company	company	N	کمپنی	کمپنی	bn:00021286n	TRUE		
wf	and	and	 	 	 	 			
wf	walked	walk	 	 	 	 			
wf	away	away	 	 	 	 			
wf	with	with	 	 	 	 			
wf	large	large	 	 	 	 			
d003.s015.t003	stakes	stake	N	حصص	حصص	bn:00047081n	FALSE		
wf	in	in	 	 	 	 			
d003.s015.t004	contracts	contract	N	معاہدوں	معاہدہ	bn:00022227n	TRUE		
wf	for	for	 	 	 	 			
wf	two	two	 	 	 	 			
wf	major	major	 	 	 	 			
d003.s015.t005	fields	field	N	شعبوں	شعبہ	bn:00034265n	FALSE		
wf	.	.	 	 	 	 			
wf	We	we	 	 	 	 			
wf	all	all	 	 	 	 			
wf	know	know	 	 	 	 			
wf	that	that	 	 	 	 			
wf	is	be	 	 	 	 			
wf	on	on	 	 	 	 			
d003.s016.t001	track	track	N	راہ	راہ	bn:00023288n	TRUE		
wf	to	to	 	 	 	 			
wf	become	become	 	 	 	 			
wf	a	a	 	 	 	 			
wf	major	major	 	 	 	 			
wf	economic	economic	 	 	 	 			
wf	as	as	 	 	 	 			
wf	well	well	 	 	 	 			
wf	as	as	 	 	 	 			
wf	technological	technological	 	 	 	 			
d003.s016.t002	power	power	N	طاقت	طاقت	bn:00041585n	TRUE		
wf	","	","	 	 	 	 			
wf	Oil	oil	 	 	 	 			
wf	Ministry	ministry	 	 	 	 			
d003.s016.t003	spokesman	spokesman	N	ترجمان	ترجمان	bn:00073526n	TRUE		
wf	Assam	assam	 	 	 	 			
wf	Jihad	jihad	 	 	 	 			
wf	said	say	 	 	 	 			
wf	.	.	 	 	 	 			
wf	We	we	 	 	 	 			
wf	feel	feel	 	 	 	 			
wf	confident	confident	 	 	 	 			
wf	that	that	 	 	 	 			
wf	the	the	 	 	 	 			
wf	Chinese	chinese	 	 	 	 			
d003.s017.t000	company	company	N	کمپنی	کمپنی	bn:00021286n	TRUE		
wf	will	will	 	 	 	 			
wf	be	be	 	 	 	 			
wf	on	on	 	 	 	 			
d003.s017.t001	par	par	N	برابر	برابر	bn:00031285n	FALSE		
wf	with	with	 	 	 	 			
wf	its	its	 	 	 	 			
d003.s017.t002	competitors	competitor	N	حریفوں	حریف	bn:00017562n	FALSE		
wf	and	and	 	 	 	 			
wf	will	will	 	 	 	 			
wf	deliver	deliver	 	 	 	 			
wf	on	on	 	 	 	 			
wf	its	its	 	 	 	 			
d003.s017.t003	commitments	commitment	N	وعدوں	وعدہ	bn:00021034n	FALSE		
wf	towards	towards	 	 	 	 			
d003.s017.t004	Iraq	iraq	N	عراق	عراق	bn:00002362n	TRUE		
wf	.	.	 	 	 	 			
d003.s018.t000	Companies	company	N	کمپنیوں	کمپنی	bn:00021286n	TRUE		
wf	pre-selected	pre-selected	 	 	 	 			
wf	to	to	 	 	 	 			
wf	submit	submit	 	 	 	 			
d003.s018.t001	bids	bid	N	کیں	کرنا	bn:00010262n	TRUE		
wf	made	make	 	 	 	 			
d003.s018.t002	offers	offer	N	پیشکشیں	پیشکش	bn:00058679n	TRUE		
wf	that	that	 	 	 	 			
wf	were	be	 	 	 	 			
wf	then	then	 	 	 	 			
wf	compared	compare	 	 	 	 			
wf	to	to	 	 	 	 			
wf	the	the	 	 	 	 			
wf	per	per	 	 	 	 			
d003.s018.t003	barrel	barrel	N	بیرل	بیرل	bn:00008694n	FALSE		
d003.s018.t004	fee	fee	N	فیس	فیس	bn:00033939n	FALSE		
wf	the	the	 	 	 	 			
d003.s018.t005	ministry	ministry	N	وزارت	وزارت	bn:00055180n	TRUE		
wf	was	be	 	 	 	 			
wf	willing	willing	 	 	 	 			
wf	to	to	 	 	 	 			
wf	pay	pay	 	 	 	 			
wf	for	for	 	 	 	 			
wf	boosting	boost	 	 	 	 			
d003.s018.t006	output	output	N	پیداوار	پیداوار	bn:00059788n	FALSE		
wf	above	above	 	 	 	 			
wf	current	current	 	 	 	 			
d003.s018.t007	levels	level	N	سطح	سطح	bn:00025965n	FALSE		
wf	at	at	 	 	 	 			
wf	each	each	 	 	 	 			
d003.s018.t008	field	field	N	فیلڈ	فیلڈ	bn:00034265n	TRUE		
wf	.	.	 	 	 	 			
wf	US	us	 	 	 	 			
d004.s000.t000	banks	bank	N	بینک	بینک	bn:00008364n	FALSE		
wf	repay	repay	 	 	 	 			
d004.s000.t001	state	state	N	ریاستی	ریاستی	bn:00074010n	FALSE		
d004.s000.t002	support	support	N	کرتے	کرنا	bn:00007799n	TRUE		
wf	The	the	 	 	 	 			
wf	crisis-hit	crisis-hit	 	 	 	 			
d004.s001.t000	US	us	N	امریکی	امریکی	bn:00003341n	TRUE		
wf	major	major	 	 	 	 			
d004.s001.t001	banks	bank	N	بینک	بینک	bn:00008364n	FALSE		
wf	are	be	 	 	 	 			
wf	breaking	break	 	 	 	 			
wf	free	free	 	 	 	 			
wf	from	from	 	 	 	 			
wf	their	they	 	 	 	 			
d004.s001.t002	state	state	N	ریاستی	ریاستی	bn:00074010n	FALSE		
d004.s001.t003	shackles	shackle	N	زنجیروں	زنجیر	bn:00011975n	TRUE		
wf	.	.	 	 	 	 			
wf	On	on	 	 	 	 			
wf	Bank	bank	 	 	 	 			
wf	of	of	 	 	 	 			
wf	America	america	 	 	 	 			
wf	repaid	repay	 	 	 	 			
wf	the	the	 	 	 	 			
wf	from	from	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s002.t002	bank	bank	N	بینک	بینک	bn:00008364n	FALSE		
d004.s002.t003	protection	protection	N	تحفظ	تحفظ	bn:00064839n	FALSE		
d004.s002.t004	fund	fund	N	فنڈ	فنڈ	bn:00036839n	TRUE		
wf	TARP	tarp	 	 	 	 			
wf	in	in	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s002.t005	amount	amount	N	رقم	رقم	bn:00003601n	TRUE		
wf	USD	usd	 	 	 	 			
wf	45	45	 	 	 	 			
wf	billion	billion	 	 	 	 			
wf	(	(	 	 	 	 			
wf	nearly	nearly	 	 	 	 			
wf	EUR	eur	 	 	 	 			
wf	30	30	 	 	 	 			
wf	billion	billion	 	 	 	 			
wf	)	)	 	 	 	 			
wf	in	in	 	 	 	 			
wf	one	one	 	 	 	 			
wf	go	go	 	 	 	 			
wf	.	.	 	 	 	 			
wf	And	and	 	 	 	 			
wf	","	","	 	 	 	 			
wf	according	accord	 	 	 	 			
wf	to	to	 	 	 	 			
d004.s003.t000	reports	report	N	رپورٹوں	رپورٹ	bn:00000739n	TRUE		
wf	from	from	 	 	 	 			
d004.s003.t001	US	us	N	امریکی	امریکی	bn:00003341n	TRUE		
d004.s003.t002	broadcaster	broadcaster	N	نشریاتی	نشریاتی	bn:00013240n	TRUE		
wf	CNBC	cnbc	 	 	 	 			
wf	","	","	 	 	 	 			
wf	Citigroup	citigroup	 	 	 	 			
wf	is	be	 	 	 	 			
wf	also	also	 	 	 	 			
wf	planning	plan	 	 	 	 			
wf	to	to	 	 	 	 			
wf	repay	repay	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s003.t003	state	state	N	ریاستی	ریاستی	bn:00023236n	FALSE		
d004.s003.t004	support	support	N	حمایت	حمایت	bn:00007799n	TRUE		
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
d004.s004.t000	institutions	institution	N	ادارے	ادارہ	bn:00031641n	TRUE		
wf	thereby	thereby	 	 	 	 			
wf	want	want	 	 	 	 			
wf	to	to	 	 	 	 			
wf	wiggle	wiggle	 	 	 	 			
wf	themselves	themselves	 	 	 	 			
wf	free	free	 	 	 	 			
wf	from	from	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s004.t001	restrictions	restriction	N	پابندیوں	پابندی	bn:00051251n	TRUE		
wf	going	go	 	 	 	 			
wf	hand-in-hand	hand-in-hand	 	 	 	 			
wf	with	with	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s004.t002	acceptance	acceptance	N	قبول	قبول	bn:00000649n	TRUE		
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s004.t003	money	money	N	رقم	رقم	bn:00055644n	TRUE		
wf	","	","	 	 	 	 			
wf	such	such	 	 	 	 			
wf	as	as	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s004.t004	limits	limit	N	حد	حد	bn:00051250n	TRUE		
wf	on	on	 	 	 	 			
d004.s004.t005	manager	manager	N	مینیجر	مینیجر	bn:00027366n	FALSE		
d004.s004.t006	bonuses	bonus	N	فیسوں	فیسوں	bn:00012042n	FALSE		
wf	and	and	 	 	 	 			
wf	the	the	 	 	 	 			
wf	paying	pay	 	 	 	 			
wf	of	of	 	 	 	 			
wf	high	high	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Bank	bank	 	 	 	 			
wf	of	of	 	 	 	 			
wf	America	america	 	 	 	 			
wf	had	have	 	 	 	 			
wf	raised	raise	 	 	 	 			
wf	some	some	 	 	 	 			
wf	USD	usd	 	 	 	 			
wf	19	19	 	 	 	 			
wf	billion	billion	 	 	 	 			
wf	from	from	 	 	 	 			
d004.s005.t000	investors	investor	N	کاروں	کار	bn:00047367n	TRUE		
wf	through	through	 	 	 	 			
wf	convertible	convertible	 	 	 	 			
d004.s005.t001	loans	loan	N	قرضوں	قرض	bn:00051693n	TRUE		
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
d004.s006.t000	rest	rest	N	باقی	باقی	bn:00008047n	FALSE		
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s006.t001	amount	amount	N	رقم	رقم	bn:00003601n	TRUE		
wf	was	be	 	 	 	 			
wf	taken	take	 	 	 	 			
wf	from	from	 	 	 	 			
wf	its	its	 	 	 	 			
wf	own	own	 	 	 	 			
d004.s006.t002	kitty	kitty	N	بلی	بلی	bn:00047831n	FALSE		
wf	","	","	 	 	 	 			
wf	which	which	 	 	 	 			
wf	was	be	 	 	 	 			
wf	well	well	 	 	 	 			
wf	filled	fill	 	 	 	 			
wf	through	through	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s006.t003	sale	sale	N	فروخت	فروخت	bn:00068915n	TRUE		
wf	of	of	 	 	 	 			
d004.s006.t004	business	business	N	بزنس	بزنس	bn:00014136n	FALSE		
d004.s006.t005	units	unit	N	یونٹس	یونٹ	bn:00079107n	FALSE		
wf	.	.	 	 	 	 			
wf	head	head	 	 	 	 			
wf	Kenneth	kenneth	 	 	 	 			
wf	Lewis	lewi	 	 	 	 			
wf	extended	extend	 	 	 	 			
wf	his	he	 	 	 	 			
wf	express	express	 	 	 	 			
wf	thanks	thanks	 	 	 	 			
wf	to	to	 	 	 	 			
wf	the	the	 	 	 	 			
wf	American	american	 	 	 	 			
wf	taxpayer	taxpayer	 	 	 	 			
wf	on	on	 	 	 	 			
wf	Wednesday	wednesday	 	 	 	 			
wf	evening	evening	 	 	 	 			
wf	:	:	 	 	 	 			
wf	The	the	 	 	 	 			
wf	cash	cash	 	 	 	 			
wf	injection	injection	 	 	 	 			
wf	helped	help	 	 	 	 			
wf	over	over	 	 	 	 			
wf	a	a	 	 	 	 			
wf	very	very	 	 	 	 			
wf	difficult	difficult	 	 	 	 			
wf	time	time	 	 	 	 			
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
d004.s008.t000	bank	bank	N	بینک	بینک	bn:00008364n	FALSE		
wf	overstretched	overstretch	 	 	 	 			
wf	at	at	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s008.t001	height	height	N	عروج	عروج	bn:00000942n	TRUE		
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
wf	financial	financial	 	 	 	 			
d004.s008.t002	crisis	crisis	N	بحران	بحران	bn:00023844n	TRUE		
wf	by	by	 	 	 	 			
wf	taking	take	 	 	 	 			
wf	over	over	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s008.t003	investment	investment	N	کاری	کاری	bn:00047358n	TRUE		
wf	Merrill	merrill	 	 	 	 			
wf	Lynch	lynch	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Citigroup	citigroup	 	 	 	 			
wf	also	also	 	 	 	 			
wf	plans	plan	 	 	 	 			
wf	to	to	 	 	 	 			
wf	raise	raise	 	 	 	 			
d004.s009.t000	cash	cash	N	نقد	نقد	bn:00016448n	TRUE		
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
wf	capital	capital	 	 	 	 			
wf	market	market	 	 	 	 			
wf	to	to	 	 	 	 			
wf	free	free	 	 	 	 			
wf	itself	itself	 	 	 	 			
wf	from	from	 	 	 	 			
wf	its	its	 	 	 	 			
d004.s009.t001	liabilities	liability	N	قرضوں	قرض	bn:00050920n	TRUE		
wf	with	with	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s009.t002	state	state	N	ریاست	ریاست	bn:00074010n	TRUE		
wf	.	.	 	 	 	 			
wf	Already	already	 	 	 	 			
wf	on	on	 	 	 	 			
d004.s010.t000	Thursday	thursday	N	جمعرات	جمعرات	bn:00076744n	TRUE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
d004.s010.t001	US	us	N	امریکی	امریکی	bn:00003341n	TRUE		
d004.s010.t002	bank	bank	N	بینک	بینک	bn:00008364n	FALSE		
wf	was	be	 	 	 	 			
wf	able	able	 	 	 	 			
wf	to	to	 	 	 	 			
wf	announce	announce	 	 	 	 			
wf	a	a	 	 	 	 			
d004.s010.t003	capital	capital	N	سرمایہ	سرمایہ	bn:00015496n	TRUE		
d004.s010.t004	increase	increase	N	اضافے	اضافہ	bn:00046356n	TRUE		
wf	of	of	 	 	 	 			
wf	some	some	 	 	 	 			
wf	USD	usd	 	 	 	 			
wf	20	20	 	 	 	 			
wf	billion	billion	 	 	 	 			
wf	","	","	 	 	 	 			
wf	reported	report	 	 	 	 			
wf	CNBC	cnbc	 	 	 	 			
wf	with	with	 	 	 	 			
d004.s010.t005	reference	reference	N	حوالہ	حوالہ	bn:00000939n	TRUE		
wf	to	to	 	 	 	 			
d004.s010.t006	circles	circle	N	حلقوں	حلقہ	bn:00008279n	TRUE		
wf	.	.	 	 	 	 			
wf	A	a	 	 	 	 			
wf	Citigroup	citigroup	 	 	 	 			
d004.s011.t000	spokesman	spokesman	N	ترجمان	ترجمان	bn:00073526n	TRUE		
wf	declined	decline	 	 	 	 			
wf	to	to	 	 	 	 			
wf	comment	comment	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Goldman	goldman	 	 	 	 			
wf	Sachs	sach	 	 	 	 			
wf	","	","	 	 	 	 			
wf	JP	jp	 	 	 	 			
wf	Morgan	morgan	 	 	 	 			
wf	Chase	chase	 	 	 	 			
wf	and	and	 	 	 	 			
wf	Morgan	morgan	 	 	 	 			
wf	Stanley	stanley	 	 	 	 			
wf	had	have	 	 	 	 			
wf	already	already	 	 	 	 			
wf	repaid	repay	 	 	 	 			
wf	their	they	 	 	 	 			
d004.s012.t000	support	support	N	حمایت	حمایت	bn:00007799n	TRUE		
wf	in	in	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Cheshire	cheshire	 	 	 	 			
d005.s000.t000	Appeal	appeal	N	اپیل	اپیل	bn:00005019n	TRUE		
wf	Will	will	 	 	 	 			
wf	Point	point	 	 	 	 			
wf	to	to	 	 	 	 			
wf	Twitter	twitter	 	 	 	 			
wf	There	there	 	 	 	 			
wf	were	be	 	 	 	 			
d005.s001.t000	half a dozen	half_a_dozen	N	نصف	نصف	bn:00000125n	FALSE		
wf	of	of	 	 	 	 			
wf	them	they	 	 	 	 			
wf	typing	typing	 	 	 	 			
wf	away	away	 	 	 	 			
wf	in	in	 	 	 	 			
wf	the	the	 	 	 	 			
d005.s001.t001	courtroom	courtroom	N	میں	میں	bn:00023302n	FALSE		
wf	.	.	 	 	 	 			
wf	Minute	minute	 	 	 	 			
wf	by	by	 	 	 	 			
wf	minute	minute	 	 	 	 			
wf	","	","	 	 	 	 			
wf	they	they	 	 	 	 			
wf	sent	send	 	 	 	 			
wf	out	out	 	 	 	 			
d005.s002.t000	reports	report	N	رپورٹیں	رپورٹ	bn:00000739n	TRUE		
wf	of	of	 	 	 	 			
wf	gruesome	gruesome	 	 	 	 			
d005.s002.t001	testimony	testimony	N	گواہی	گواہی	bn:00076677n	TRUE		
wf	via	via	 	 	 	 			
wf	Twitter	twitter	 	 	 	 			
wf	.	.	 	 	 	 			
wf	In	in	 	 	 	 			
wf	the	the	 	 	 	 			
d005.s003.t000	end	end	N	آخر	آخر	bn:00030720n	TRUE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
d005.s003.t001	defense	defense	N	دفاع	دفاع	bn:00025872n	TRUE		
wf	says	say	 	 	 	 			
wf	","	","	 	 	 	 			
wf	there	there	 	 	 	 			
wf	were	be	 	 	 	 			
wf	more	more	 	 	 	 			
wf	than	than	 	 	 	 			
wf	"140,000"	"140,000"	 	 	 	 			
wf	Twitter	twitter	 	 	 	 			
d005.s003.t002	messages	message	N	پیغامات	پیغام	bn:00054523n	TRUE		
wf	about	about	 	 	 	 			
wf	the	the	 	 	 	 			
d005.s003.t003	trial	trial	N	مقدمے	مقدمہ	bn:00078198n	TRUE		
wf	that	that	 	 	 	 			
wf	dealt	deal	 	 	 	 			
wf	with	with	 	 	 	 			
d005.s003.t004	rape	rape	N	کی	کرنا	bn:00006469n	TRUE		
wf	and	and	 	 	 	 			
d005.s003.t005	children	child	N	بچوں	بچہ	bn:00018345n	TRUE		
wf	tied	tie	 	 	 	 			
wf	to	to	 	 	 	 			
wf	their	they	 	 	 	 			
d005.s003.t006	beds	bed	N	بستر	بستر	bn:00009472n	TRUE		
wf	in	in	 	 	 	 			
wf	a	a	 	 	 	 			
d005.s003.t007	house	house	N	گھر	گھر	bn:00044994n	TRUE		
wf	that	that	 	 	 	 			
wf	was	be	 	 	 	 			
wf	set	set	 	 	 	 			
wf	ablaze	ablaze	 	 	 	 			
wf	.	.	 	 	 	 			
wf	On	on	 	 	 	 			
d005.s004.t000	Thursday	thursday	N	جمعرات	جمعرات	bn:00076744n	TRUE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
wf	widely	widely	 	 	 	 			
wf	followed	follow	 	 	 	 			
d005.s004.t001	trial	trial	N	مقدمے	مقدمہ	bn:00078198n	TRUE		
wf	of	of	 	 	 	 			
wf	Steven	steven	 	 	 	 			
wf	J.	j.	 	 	 	 			
wf	Hayes	haye	 	 	 	 			
wf	","	","	 	 	 	 			
wf	who	who	 	 	 	 			
wf	was	be	 	 	 	 			
wf	convicted	convict	 	 	 	 			
wf	of	of	 	 	 	 			
wf	killing	kill	 	 	 	 			
wf	three	three	 	 	 	 			
d005.s004.t002	members	member	N	ارکان	رکن	bn:00034004n	TRUE		
wf	of	of	 	 	 	 			
wf	a	a	 	 	 	 			
wf	Cheshire	cheshire	 	 	 	 			
wf	","	","	 	 	 	 			
wf	Conn.	conn.	 	 	 	 			
wf	","	","	 	 	 	 			
d005.s004.t003	family	family	N	خاندان	خاندان	bn:00032892n	TRUE		
wf	","	","	 	 	 	 			
wf	is	be	 	 	 	 			
wf	set	set	 	 	 	 			
wf	to	to	 	 	 	 			
wf	come	come	 	 	 	 			
wf	to	to	 	 	 	 			
wf	an	a	 	 	 	 			
wf	official	official	 	 	 	 			
d005.s004.t004	end	end	N	ختم	ختم	bn:00030719n	TRUE		
wf	with	with	 	 	 	 			
wf	the	the	 	 	 	 			
d005.s004.t005	judge	judge	N	جج	جج	bn:00048488n	TRUE		
wf	's	's	 	 	 	 			
d005.s004.t006	imposition	imposition	N	کرنے	کرنا	bn:00046148n	FALSE		
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
wf	death	death	 	 	 	 			
wf	sentence	sentence	 	 	 	 			
wf	voted	vote	 	 	 	 			
wf	for	for	 	 	 	 			
wf	by	by	 	 	 	 			
wf	the	the	 	 	 	 			
d005.s004.t007	jury	jury	N	مجرم	مجرم	bn:00048658n	FALSE		
wf	.	.	 	 	 	 			
wf	But	but	 	 	 	 			
d005.s005.t000	lawyers	lawyer	N	وکلاء	وکیل	bn:00007051n	TRUE		
wf	for	for	 	 	 	 			
wf	Mr.	mr.	 	 	 	 			
wf	Hayes	haye	 	 	 	 			
wf	have	have	 	 	 	 			
wf	already	already	 	 	 	 			
wf	made	make	 	 	 	 			
d005.s005.t001	court	court	N	عدالت	عدالت	bn:00023301n	TRUE		
d005.s005.t002	filings	filing	N	فائلوں	فائلہ	bn:00034444n	FALSE		
wf	that	that	 	 	 	 			
wf	sketch	sketch	 	 	 	 			
wf	out	out	 	 	 	 			
d005.s005.t003	appeals	appeal	N	اپیل	اپیل	bn:00005019n	TRUE		
d005.s005.t004	arguments	argument	N	پیش	پیش	bn:00005600n	FALSE		
wf	that	that	 	 	 	 			
wf	are	be	 	 	 	 			
wf	likely	likely	 	 	 	 			
wf	to	to	 	 	 	 			
wf	occupy	occupy	 	 	 	 			
wf	the	the	 	 	 	 			
d005.s005.t005	courts	court	N	عدالتوں	عدالت	bn:00023301n	TRUE		
wf	for	for	 	 	 	 			
d005.s005.t006	years	year	N	سالوں	سال	bn:00078738n	TRUE		
wf	.	.	 	 	 	 			
wf	One	one	 	 	 	 			
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
wf	most	most	 	 	 	 			
wf	provocative	provocative	 	 	 	 			
wf	is	be	 	 	 	 			
wf	that	that	 	 	 	 			
wf	the	the	 	 	 	 			
wf	intense	intense	 	 	 	 			
d005.s006.t000	reporting	reporting	N	رپورٹنگ	رپورٹنگ	bn:00023362n	TRUE		
